"","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig","pct_in","pct_out"
"TMEM52",1.41775958086479,-1.35368220776839,1.14554537836049,0.00296476142439383,0.00848955630652612,"Significant",0.168634064080944,0.697063192777968
"CFAP74",110.379160422719,-0.221154848746703,0.210978355209313,0.197278152495801,0.296980208565108,"Not significant",29.1736930860034,17.965946748943
"AL391845.2",2.69680625701012,-0.0182296355368453,0.48851727398168,0.207315693340045,0.308358604705844,"Not significant",1.34907251264755,0.786195863329905
"GABRD",171.582815114603,1.02373679492477,0.223117055745242,2.08094424066216e-06,1.10518465813292e-05,"Significant",58.1787521079258,17.9613758427608
"PRKCZ",959.501318123207,0.699288371640198,0.106007809569033,2.3559967307204e-11,2.30936851186843e-10,"Significant",92.0741989881956,40.2948234487487
"AL590822.2",23.7421297337006,0.372471603498979,0.430221438388511,0.293093137828062,0.400002766233358,"Not significant",11.8043844856661,4.56862072905954
"PRKCZ-AS1",1.86158726081264,-0.144722006888869,0.574471567335921,1,1,"Not significant",0.674536256323777,0.498228773854417
"FAAP20",62.4986561998269,0.124769426469744,0.188483074839885,0.47908332887375,0.573057123721994,"Not significant",22.5969645868465,12.4694320649069
"AL590822.1",20.1509263688401,0.444334236578171,0.275340665185396,5.39780105192899e-08,3.58887236159496e-07,"Significant",6.91399662731872,2.53456747800251
"SKI",611.446302910881,0.0312409055072022,0.107354823086072,0.741818096496504,0.794745718795194,"Not significant",83.6424957841484,52.6705519369215
"AL590822.3",1.71705911098061,0.140050196925036,0.559111286587411,0.453771857755959,0.55046239406215,"Not significant",1.01180438448567,0.495943320763341
"MORN1",190.281800954786,0.243061435352297,0.103978917771534,0.00792523763966795,0.0203567631593168,"Significant",50.2529510961214,24.9982859101817
"RER1",154.449651916678,0.109478987426454,0.146794684264636,0.324044786360324,0.43106210311141,"Not significant",47.8920741989882,28.195634784596
"PEX10",42.3958667379193,-0.155229836793157,0.235715645806664,0.220737104308753,0.323516556621675,"Not significant",16.3575042158516,10.2753970974746
"PLCH2",74.682122155839,-0.368868379047742,0.180020439268267,0.0164727477766175,0.0381465314490402,"Significant",22.9342327150084,14.7388869843446
"PANK4",50.1279599788136,0.560892822402837,0.192420818868821,0.00113241144574796,0.00359982352458566,"Significant",20.4047217537943,8.69614901154154
"HES5",21.80874969042,-3.24431069179262,0.686224636114299,4.33004687064393e-08,2.91523669689423e-07,"Significant",2.19224283305228,6.11587247171752
"AL139246.5",33.4103667592392,-0.571177527089644,0.265481225497881,0.0126090215730903,0.0303606247371149,"Significant",9.44350758853288,7.56027882527711
"TNFRSF14-AS1",0.83961277571222,-0.51641070094055,0.810259251794308,0.268694667270608,0.375076495667283,"Not significant",0.168634064080944,0.285681636384413
"TNFRSF14",7.15635156484463,-2.79004316740625,0.816949297520088,1.87583387227393e-08,1.322062475569e-07,"Significant",1.01180438448567,2.37687121471832
"AL139246.3",0.300336531852707,-0.499421489686197,0.906096734472838,0.140577374531471,0.227381253027567,"Not significant",0,0.14626899782882
"PRXL2B",22.3892552945566,0.711102963757766,0.240665026066865,0.00127979846722161,0.0040154008577651,"Significant",12.6475548060708,4.1092446577534
"MMEL1",1.95762691484655,-0.50111463461553,0.65073338106295,0.190247046181482,0.288821798917882,"Not significant",0.505902192242833,0.575934178950977
"TTC34",23.1237027195346,-1.12817771178283,0.27904722458638,3.07132244076762e-10,2.66272512051273e-09,"Significant",5.90219224283305,6.75122843103645
"AC242022.2",0.651088640023261,-1.22623448895613,1.40981306233572,0.00112519955891561,0.00357940394544684,"Significant",0,0.310821620386242
"PRDM16-DT",93.4030587815393,-6.99731565953957,0.862806166483142,1.77536592274166e-34,1.00333957957433e-32,"Significant",0.843170320404722,13.4613187064336
